match_id,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,first_5_won
2490102002,32,86,46,75,84,33,22,97,43,7,TRUE
2490101679,11,33,12,8,89,55,39,72,18,88,TRUE
2490101664,57,98,30,33,44,22,86,93,36,65,TRUE
2490101633,81,33,74,98,93,28,76,8,18,7,TRUE
2490101219,44,4,94,75,19,63,99,25,31,33,FALSE
2490101017,33,49,44,68,27,74,100,77,98,14,TRUE
2490101001,70,8,14,86,32,44,7,74,33,56,FALSE
2490101000,105,5,11,67,33,53,52,7,22,74,TRUE
2490100851,41,110,28,109,33,35,42,2,20,83,TRUE
2490100788,97,20,21,70,33,1,68,2,74,47,TRUE
2490100695,95,94,36,33,7,44,27,96,47,74,TRUE
2490100620,21,12,31,47,7,19,33,94,88,11,FALSE
2490100605,104,106,84,28,9,56,33,44,32,14,TRUE
2490100604,39,33,9,32,85,72,44,99,31,43,TRUE
2490100250,2,14,40,110,35,33,81,93,46,64,TRUE
2490100219,33,10,76,38,14,112,11,53,109,30,TRUE
2490100189,32,30,112,49,81,33,28,64,19,18,TRUE
2490100152,95,22,70,36,8,104,43,33,87,48,TRUE
2490100064,110,75,8,33,93,60,82,88,74,32,TRUE
2490099876,22,39,87,3,93,109,44,20,9,33,TRUE
2490099576,33,81,32,25,11,6,22,75,21,73,TRUE
2490099459,11,86,33,93,98,39,97,95,89,40,TRUE
2490099438,46,81,49,42,60,1,104,33,67,62,TRUE
2490099352,88,95,12,33,18,32,6,47,113,22,FALSE
2490099317,74,104,8,44,26,45,33,27,28,11,FALSE
2490099245,32,44,23,83,36,63,62,28,33,41,TRUE
2490099233,73,5,41,93,82,6,106,20,87,33,FALSE
2490098838,58,32,21,53,73,33,44,74,40,71,FALSE
2490098596,8,74,33,25,69,15,9,51,73,11,TRUE
2490098529,33,98,67,74,49,36,104,32,28,76,FALSE
2490098505,93,2,33,40,74,75,22,29,84,49,FALSE
2490098410,106,32,47,87,74,33,23,25,44,107,TRUE
2490098400,88,42,85,33,93,62,34,98,26,1,FALSE
2490098086,6,51,98,33,93,12,44,29,14,86,TRUE
2490098012,33,7,94,39,85,9,64,104,14,42,TRUE
2490097682,39,93,56,6,19,35,29,8,27,33,TRUE
2490097676,52,33,12,27,21,18,73,16,7,53,FALSE
2490097574,27,64,106,12,8,112,33,44,34,14,FALSE
2490097478,2,56,18,93,64,88,72,33,44,21,TRUE
2490097302,30,11,54,41,98,32,6,42,29,33,FALSE
2490097250,9,62,33,51,18,74,104,112,11,32,TRUE
2490097098,2,48,36,53,57,33,98,88,3,8,FALSE
2490097044,33,56,104,5,98,90,52,20,63,101,FALSE
2490096953,74,8,110,104,62,18,55,34,27,33,TRUE
2490096909,49,36,35,9,14,21,102,68,43,33,TRUE
2490096903,67,53,93,5,28,87,98,63,33,6,FALSE
2490096737,86,73,75,25,44,18,43,22,33,4,TRUE
2490096662,33,14,63,83,41,29,54,8,86,107,FALSE
2490096578,34,53,80,42,44,71,87,33,104,95,FALSE
2490096517,19,18,11,39,33,5,14,44,38,104,FALSE
2490096467,104,1,33,46,44,47,96,74,7,27,FALSE
2490096394,63,18,35,9,17,93,54,39,33,111,TRUE
2490096341,23,44,83,34,86,33,30,75,19,98,TRUE
2490096225,60,33,48,30,99,58,35,36,13,104,TRUE
2490096216,5,25,74,2,85,37,1,45,11,33,FALSE
2490095895,21,100,81,4,86,18,33,14,56,7,TRUE
2490095881,33,60,14,1,29,11,17,93,4,105,TRUE
2490095870,39,44,5,73,42,4,57,33,56,41,FALSE
2490095466,93,21,33,11,28,104,85,44,43,19,TRUE
2490095267,102,77,46,33,37,14,101,38,36,91,TRUE
2490094936,12,33,39,23,93,95,8,20,42,41,FALSE
2490094935,57,44,11,33,98,104,97,32,19,48,TRUE
2490094819,91,60,32,98,53,8,33,74,84,95,TRUE
2490094795,20,56,48,51,33,62,74,1,54,8,TRUE
2490094700,44,104,87,86,56,98,43,70,33,14,FALSE
2490094608,88,99,74,33,44,6,76,40,2,57,FALSE
2490094598,2,33,10,23,5,7,14,44,110,94,FALSE
2490094541,19,53,44,22,7,35,62,33,41,43,FALSE
2490094253,13,84,106,57,44,8,33,17,14,74,FALSE
2490094094,44,68,73,54,36,74,62,93,96,33,FALSE
2490093883,3,69,55,63,33,50,95,30,35,8,FALSE
2490093849,54,30,10,17,23,2,74,81,35,33,FALSE
2490093779,4,74,98,9,90,36,33,46,48,97,TRUE
2490093640,34,74,33,36,32,26,12,70,73,37,TRUE
2490093638,33,75,61,40,73,85,44,55,67,84,FALSE
2490093636,52,49,12,13,57,41,93,17,33,7,FALSE
2490093621,50,104,109,8,72,93,33,14,41,36,TRUE
2490191973,98,21,10,100,78,41,69,49,8,104,TRUE
2490190741,42,53,41,43,14,58,12,101,103,64,FALSE
2490171124,4,64,57,11,42,44,1,102,83,41,TRUE
2490166503,70,35,85,57,112,41,2,34,54,22,TRUE
2490164891,76,75,6,41,50,28,47,54,44,25,TRUE
2490164517,19,41,2,104,28,84,53,69,73,27,FALSE
2490164416,100,109,46,41,54,4,37,98,43,36,FALSE
2490162172,54,41,21,13,62,36,111,79,49,29,TRUE
2490160674,106,29,71,44,74,30,41,20,3,102,FALSE
2490160590,31,41,20,88,54,98,56,93,51,26,TRUE
2490159722,28,14,74,47,46,60,35,102,41,12,FALSE
2490159334,9,70,41,4,98,63,85,2,1,45,TRUE
2490158366,53,23,42,102,44,21,8,14,12,41,TRUE
2490157726,47,57,41,19,44,111,8,104,93,28,FALSE
2490157392,107,8,71,62,74,5,41,110,1,13,TRUE
2490156576,41,17,110,6,27,22,52,104,23,48,TRUE
2490155418,6,27,35,2,42,99,75,53,44,41,TRUE
2490154980,30,71,41,74,18,29,93,52,32,9,TRUE
2490154953,2,72,30,95,50,35,41,89,86,70,TRUE
2490154647,39,71,54,41,5,7,73,36,33,1,TRUE
2490154631,48,70,60,113,81,104,41,43,71,54,TRUE
2490153861,32,67,23,41,21,11,84,98,16,44,FALSE
2490153747,93,76,38,70,41,74,104,26,72,42,TRUE
2490152741,57,41,106,11,25,9,82,17,12,98,TRUE
2490152443,53,81,44,41,74,31,27,11,104,8,TRUE
2490152405,105,79,97,29,106,44,104,74,41,73,FALSE
2490151439,36,21,41,1,35,96,84,69,19,11,FALSE
2490151294,104,3,35,41,34,44,2,59,18,30,TRUE
2490150938,93,70,41,67,32,50,36,44,2,1,FALSE
2490150509,41,105,106,109,1,6,49,31,26,44,FALSE
2490142564,57,104,101,32,2,47,36,44,98,41,FALSE
2490141363,14,30,41,43,23,53,47,8,40,44,FALSE
2490139814,40,74,41,2,95,22,8,9,102,72,FALSE
2490139381,30,49,41,68,6,7,28,4,5,74,TRUE
2490138900,21,74,97,30,8,41,36,96,80,40,FALSE
2490138220,67,39,2,41,74,54,75,27,32,35,FALSE
2490138213,85,89,101,41,54,29,84,67,6,77,FALSE
2490138184,32,23,54,43,14,98,9,36,48,41,FALSE
2490137763,54,73,84,14,44,37,41,21,71,40,FALSE
2490136672,77,102,59,27,23,11,41,106,46,32,TRUE
2490136418,63,6,28,93,101,39,41,54,86,47,TRUE
2490136385,5,1,38,2,77,31,41,27,70,14,FALSE
2490136054,91,73,20,2,60,21,95,109,7,41,TRUE
2490135589,41,74,8,97,70,71,57,87,94,93,FALSE
2490135578,104,5,81,22,8,41,63,109,30,14,FALSE
2490135462,50,9,110,2,41,38,99,11,20,8,FALSE
2490135187,97,74,40,41,37,31,111,84,109,7,TRUE
2490134565,27,102,44,98,8,19,62,14,101,41,TRUE
2490134507,73,77,63,105,2,6,83,64,41,42,FALSE
2490134503,113,28,42,59,41,16,97,57,2,18,FALSE
2490134492,104,93,84,71,23,1,11,97,41,5,TRUE
2490133957,64,46,41,62,12,98,19,95,32,93,TRUE
2490133249,43,18,5,28,48,62,41,14,11,80,TRUE
2490133241,6,53,1,16,41,59,81,28,8,104,TRUE
2490132858,99,8,93,50,36,62,60,41,91,39,TRUE
2490132758,71,56,59,41,4,12,51,105,109,6,TRUE
2490132711,17,47,18,96,41,103,85,14,93,4,FALSE
2490132122,25,73,3,41,39,42,26,8,59,36,TRUE
2490132067,86,44,100,6,59,41,12,95,104,28,FALSE
2490131904,5,46,109,99,9,36,42,41,26,43,FALSE
2490131530,54,64,17,8,86,41,110,44,7,19,TRUE
2490131447,8,17,36,26,93,73,64,49,41,30,TRUE
2490131444,44,9,12,2,59,18,1,35,104,41,TRUE
2490131265,26,22,45,54,28,41,8,14,56,9,TRUE
2490130701,74,77,27,6,8,44,73,48,20,41,TRUE
2490130583,9,77,74,98,59,40,14,104,62,41,TRUE
2490130234,52,54,8,41,35,53,2,71,45,73,FALSE
2490130050,4,47,46,41,95,71,7,73,79,59,FALSE
2490129795,32,20,41,23,73,40,18,100,96,99,TRUE
2490129409,29,93,75,28,1,107,41,6,20,72,FALSE
2490128812,35,88,71,41,53,60,62,10,68,89,TRUE
2490128205,63,79,35,41,98,74,110,26,4,12,TRUE
2490128050,74,41,93,14,30,21,2,99,36,8,TRUE
2490127947,39,8,26,74,93,90,41,104,44,7,FALSE
2490127912,41,11,32,63,9,17,93,14,70,102,TRUE
2490127908,57,56,30,31,67,8,41,21,9,28,TRUE
2490127906,35,106,98,41,31,93,57,109,17,94,FALSE
2490127777,27,98,29,104,41,10,6,28,32,53,FALSE
2490127761,14,2,42,20,15,41,21,9,25,44,TRUE
2490127206,74,44,84,52,2,94,18,93,104,41,TRUE
2490126918,112,98,93,81,7,25,9,104,110,41,FALSE
2490126836,14,32,90,18,8,88,94,41,71,86,TRUE
2490126784,23,12,62,28,41,74,36,99,63,19,FALSE
2490126274,85,94,104,56,60,59,73,1,113,41,TRUE
2490126051,41,1,14,10,62,4,9,31,21,73,FALSE
2490125363,54,76,27,11,41,71,9,6,44,56,FALSE
2490124974,44,26,18,95,71,73,31,99,53,41,FALSE
2490124963,13,41,9,26,62,59,42,57,44,2,FALSE
2490124750,44,57,41,54,74,62,55,63,2,84,TRUE
2490124576,41,109,55,62,42,99,9,72,78,37,FALSE
2490124499,73,56,41,71,30,5,19,98,26,60,FALSE
2490124463,35,107,11,54,73,59,41,25,32,74,FALSE
2490124419,11,104,44,46,41,57,93,76,2,30,FALSE
2490124390,19,1,5,56,74,35,44,7,41,62,TRUE
2490124114,6,14,104,25,41,59,63,44,60,32,FALSE
2490124005,42,47,28,31,113,19,56,41,110,72,FALSE
2490123998,41,18,53,35,36,67,81,2,46,44,TRUE
2490123815,40,2,102,46,45,79,9,66,41,15,FALSE
2490123623,54,98,6,28,35,41,34,22,59,36,TRUE
2490123382,56,95,101,60,15,87,31,41,63,74,TRUE
2490123327,21,53,110,41,59,22,6,56,107,96,TRUE
2490123243,41,27,93,92,30,113,48,112,104,87,FALSE
2490123222,20,41,7,109,21,77,34,26,53,8,TRUE
2490123203,99,110,11,23,18,41,104,93,2,47,TRUE
2490123093,80,67,59,9,32,42,60,41,88,22,TRUE
2490122915,69,41,97,1,88,93,53,74,98,32,FALSE
2490122864,4,70,9,61,8,41,71,54,11,27,FALSE
2490122832,41,70,74,86,84,1,19,25,13,44,TRUE
2490122807,41,14,75,62,49,36,16,109,54,21,TRUE
2490122559,63,71,112,44,41,18,7,27,17,14,FALSE
2490122557,14,98,41,20,62,27,21,28,93,32,TRUE
2490122321,41,77,97,4,36,101,93,106,21,70,TRUE
2490122230,45,13,98,60,41,27,68,81,29,59,FALSE
2490122120,21,70,35,23,98,102,5,6,34,41,FALSE
2490121523,39,93,4,11,56,35,12,32,41,74,TRUE
2490121218,26,73,41,104,87,14,100,101,21,35,FALSE
2490121154,75,84,26,14,18,35,23,112,41,29,TRUE
2490120963,41,6,55,11,18,98,31,97,104,77,TRUE
2490120931,62,41,35,54,74,48,30,51,104,56,TRUE
2490120927,99,100,93,67,59,14,90,39,42,41,TRUE
2490120832,103,22,39,84,8,9,6,64,74,41,TRUE
2490120831,102,47,9,98,41,17,31,93,5,18,FALSE
2490120783,2,57,74,41,50,30,53,98,22,1,TRUE
2490120755,4,32,46,25,52,54,11,104,21,41,TRUE
2490120750,41,5,73,56,69,70,6,26,31,14,FALSE
2490120749,18,56,90,39,98,86,36,74,8,41,FALSE
2490120717,87,8,68,81,11,99,20,41,57,48,FALSE
2490120691,71,53,44,14,13,68,2,54,41,30,FALSE
2490120655,2,35,36,18,1,41,26,44,9,14,FALSE
2490120431,60,5,17,41,20,18,36,6,28,30,TRUE
2490120388,67,41,47,2,30,42,104,93,22,53,TRUE
2490120233,47,19,54,26,104,90,23,41,21,81,TRUE
2490120017,71,100,21,53,2,13,93,98,41,5,FALSE
2490119991,32,3,41,76,14,10,74,75,86,62,TRUE
2490119971,11,42,14,63,21,27,36,41,18,44,TRUE
2490119914,41,96,75,97,104,5,21,74,44,2,FALSE
2490119864,5,93,18,7,74,8,41,64,110,21,TRUE
2490119834,86,70,74,82,8,41,28,98,44,104,FALSE
2490119683,104,41,8,46,30,2,1,20,39,9,TRUE
2490119591,41,74,56,93,62,18,29,36,9,53,FALSE
2490119469,42,21,12,56,7,98,23,41,84,14,TRUE
2490119424,30,22,28,41,109,52,17,1,77,7,TRUE
2490119397,11,28,54,98,14,1,7,41,74,31,TRUE
2490119303,93,70,26,44,29,99,94,41,19,98,FALSE
2490119196,59,41,65,54,50,98,53,19,63,32,TRUE
2490119116,44,17,41,110,99,49,11,93,5,51,TRUE
2490119055,74,14,41,85,75,86,49,35,99,34,TRUE
2490119024,19,17,41,70,35,5,1,74,57,67,FALSE
2490118694,97,41,56,110,104,45,93,98,103,4,TRUE
2490118637,34,62,41,36,54,74,71,84,26,42,FALSE
2490118590,81,93,100,11,17,41,40,101,94,98,FALSE
2490118467,113,68,92,18,41,26,65,25,72,14,FALSE
2490189316,17,23,76,111,72,97,16,51,93,36,TRUE
2490187393,50,71,38,9,72,94,81,83,111,8,FALSE
2490183672,72,60,105,57,12,100,2,49,81,45,TRUE
2490180408,72,85,90,20,86,113,44,64,46,103,TRUE
2490174313,32,54,44,35,72,53,1,95,99,39,TRUE
2490172024,5,72,21,42,53,26,68,29,98,86,TRUE
2490171932,72,102,93,59,17,103,104,78,4,75,FALSE
2490169317,104,8,100,2,1,72,32,76,12,87,FALSE
2490160837,50,27,76,44,72,41,9,40,105,18,FALSE
2490156404,72,57,18,96,22,27,84,36,104,42,TRUE
2490155766,47,54,19,72,18,4,104,44,14,5,FALSE
2490154594,72,42,68,32,44,8,27,5,14,22,TRUE
2490154071,20,111,70,5,109,72,14,85,8,16,TRUE
2490153703,26,72,70,28,62,29,73,44,104,14,TRUE
2490153286,36,20,37,104,97,72,59,8,27,88,TRUE
2490152896,85,14,72,2,97,48,32,39,25,63,TRUE
2490152529,93,30,100,45,62,10,2,27,17,72,TRUE
2490151775,55,72,62,104,34,38,53,20,6,48,TRUE
2490149628,111,73,64,71,72,57,18,98,74,56,TRUE
2490149181,53,18,13,54,89,82,98,72,87,21,TRUE
2490149113,28,32,44,35,4,72,59,73,39,103,TRUE
2490148671,6,44,2,25,72,21,94,71,22,36,FALSE
2490148416,48,62,7,6,109,99,59,44,72,30,TRUE
2490147852,18,17,8,12,43,55,41,72,109,2,FALSE
2490146816,27,44,15,98,55,17,32,81,72,30,TRUE
2490145260,28,16,52,19,87,1,71,6,72,81,TRUE
2490145212,101,44,57,59,17,41,90,72,29,11,TRUE
2490144599,44,57,8,28,21,60,72,98,23,75,TRUE
2490144073,29,18,59,9,36,41,2,72,104,35,TRUE
2490144050,72,5,47,2,32,44,61,67,17,15,TRUE
2490143644,18,95,31,71,54,44,41,27,72,46,TRUE
2490142932,75,55,73,109,72,68,1,28,8,9,TRUE
2490142928,15,99,46,59,57,72,26,70,14,21,TRUE
2490142047,75,84,93,21,8,72,29,96,43,87,FALSE
2490141767,44,106,102,55,5,72,32,86,1,25,TRUE
2490141326,54,84,100,106,47,104,82,62,35,72,FALSE
2490141030,49,43,41,94,4,72,60,84,111,16,TRUE
2490140813,18,8,72,99,14,70,22,59,6,104,FALSE
2490140695,23,65,53,9,1,111,11,32,72,8,FALSE
2490140009,70,31,81,65,72,110,83,32,17,12,FALSE
2490139820,54,110,43,72,32,62,9,23,93,74,FALSE
2490139353,39,40,72,104,28,35,73,30,54,57,FALSE
2490139272,8,4,46,29,57,72,28,18,44,35,TRUE
2490138507,72,73,75,80,56,62,8,110,14,36,TRUE
2490138341,71,17,95,54,72,8,20,97,34,4,FALSE
2490138094,72,36,28,55,19,17,94,49,30,18,FALSE
2490138037,32,22,71,36,30,1,96,19,70,72,TRUE
2490136868,72,47,32,74,7,1,59,5,22,8,FALSE
2490136559,97,14,74,28,31,33,72,44,21,29,FALSE
2490136061,14,35,29,40,21,41,72,30,99,87,TRUE
2490135971,26,19,1,14,13,72,34,53,54,18,TRUE
2490135213,70,40,45,72,10,26,109,53,51,11,TRUE
2490135028,6,2,25,8,4,42,55,43,72,44,FALSE
2490134938,15,46,99,10,88,47,11,26,42,72,TRUE
2490134671,75,11,104,76,32,33,72,20,44,98,TRUE
2490134164,67,98,60,72,44,104,74,53,81,39,TRUE
2490134117,86,63,27,18,12,88,74,72,14,98,TRUE
2490134075,94,32,5,6,60,98,46,100,8,72,TRUE
2490133754,95,41,99,75,72,14,87,85,77,93,FALSE
2490133696,18,109,73,11,40,10,61,72,54,66,TRUE
2490133614,40,2,14,102,70,112,50,98,72,39,TRUE
2490133455,112,12,48,56,6,3,32,4,72,63,TRUE
2490133290,6,19,104,52,72,40,106,21,32,14,FALSE
2490133173,35,18,50,81,73,69,72,95,4,25,TRUE
2490133061,68,54,72,69,3,18,1,11,42,75,TRUE
2490132940,35,18,78,1,102,72,2,81,95,16,TRUE
2490132888,44,79,38,23,58,72,62,63,19,45,FALSE
2490131169,11,9,29,14,8,93,83,43,72,104,FALSE
2490131111,47,70,26,35,57,72,21,44,1,85,TRUE
2490130857,93,104,72,102,22,13,70,1,20,9,FALSE
2490130784,45,49,5,6,25,94,90,103,26,72,TRUE
2490130644,12,70,98,19,104,9,56,72,35,15,TRUE
2490130561,65,72,29,90,49,2,19,22,60,96,FALSE
2490130158,20,63,25,40,67,19,54,71,17,72,TRUE
2490129132,72,10,111,46,14,44,85,104,22,62,FALSE
2490128619,6,32,34,71,70,72,64,44,16,93,TRUE
2490128385,14,43,15,18,1,102,93,72,75,32,FALSE
2490128333,18,73,23,22,53,26,104,72,93,2,FALSE
2490128243,61,19,23,72,30,6,96,93,4,9,FALSE
2490127915,104,14,84,99,29,45,72,36,13,67,FALSE
2490127466,97,72,16,88,44,35,71,9,60,6,FALSE
2490127337,74,5,104,77,99,63,72,60,12,57,TRUE
2490127191,110,10,106,103,70,16,41,72,65,30,TRUE
2490127174,4,78,111,77,89,72,88,5,11,38,FALSE
2490127084,18,21,74,72,14,12,6,55,9,112,TRUE
2490127001,26,8,36,98,71,72,40,51,54,74,TRUE
2490126920,2,36,73,84,72,18,27,8,52,77,TRUE
2490126686,26,46,98,54,72,51,14,42,9,21,FALSE
2490126370,95,5,72,1,42,64,6,67,14,83,FALSE
2490126229,26,34,81,7,90,41,15,72,62,47,TRUE
2490125737,93,14,72,32,7,59,13,109,29,60,TRUE
2490125633,73,6,45,98,25,93,12,63,1,72,TRUE
2490125588,22,74,28,67,44,8,77,18,72,32,FALSE
2490125476,84,18,104,60,47,93,13,72,112,74,TRUE
2490125421,4,32,73,13,72,23,93,45,36,81,FALSE
2490125252,62,27,72,38,44,80,65,2,103,63,FALSE
2490125234,64,72,93,91,83,35,14,74,44,54,FALSE
2490124923,102,54,14,72,74,97,45,67,75,32,FALSE
2490124378,44,48,37,74,47,14,94,5,72,21,TRUE
2490124091,22,98,9,57,56,2,86,32,49,72,TRUE
2490123663,84,21,71,72,19,32,9,98,8,57,FALSE
2490123474,72,73,57,6,23,36,18,77,92,21,TRUE
2490123229,72,83,6,34,7,104,1,37,10,14,TRUE
2490123059,93,104,72,18,5,64,99,42,94,73,TRUE
2490123009,74,80,86,72,43,18,93,64,11,78,FALSE
2490122927,42,72,34,29,53,57,19,50,9,44,FALSE
2490122909,32,40,51,2,21,98,8,72,84,44,FALSE
2490122567,50,72,49,14,82,6,90,32,103,104,FALSE
2490122369,46,103,36,6,30,104,72,100,54,32,TRUE
2490122324,11,96,92,78,30,29,25,22,72,104,TRUE
2490121839,18,1,2,72,70,56,94,6,3,44,FALSE
2490121730,93,14,72,4,52,16,59,102,39,60,TRUE
2490121681,4,76,112,106,26,50,17,72,41,14,FALSE
2490121332,54,9,60,4,106,110,56,41,34,72,TRUE
2490121073,28,104,21,19,59,109,26,60,72,14,FALSE
2490120898,85,23,62,104,72,16,26,93,105,94,TRUE
2490120795,41,23,72,110,90,43,47,25,29,63,FALSE
2490120469,71,57,73,11,94,110,63,50,60,72,TRUE
2490120064,6,2,82,72,47,35,76,89,77,75,TRUE
2490119904,67,72,8,1,77,21,44,4,18,104,FALSE
2490119675,35,13,72,77,80,93,5,90,15,102,FALSE
2490119509,40,44,57,17,93,2,30,62,109,72,FALSE
2490119210,93,29,52,75,69,8,96,72,14,19,FALSE
2490119192,34,107,80,101,72,49,21,11,42,50,FALSE
2490119100,51,45,64,13,72,52,80,44,21,87,TRUE
2490119001,3,32,44,25,93,72,7,12,62,8,FALSE
2490118861,69,50,14,109,88,74,86,25,72,63,TRUE
2490118760,98,72,19,32,86,102,62,74,93,26,FALSE
2490118480,25,72,102,106,44,2,36,42,59,3,FALSE
2490118303,72,60,110,16,25,71,7,28,48,18,FALSE
2490118239,8,27,32,72,37,34,44,29,22,5,TRUE
2490118122,77,57,54,43,28,25,75,72,42,17,TRUE
2490117974,39,72,2,4,70,14,1,75,110,54,FALSE
2490117792,14,69,22,1,56,98,72,70,6,57,FALSE
2490117598,14,90,44,91,72,99,21,2,81,54,FALSE
2490117546,73,57,84,25,11,60,72,99,2,38,TRUE
2490117540,95,50,17,49,71,28,26,72,93,3,FALSE
2490117134,46,59,88,30,72,25,62,57,47,8,FALSE
2490116949,53,37,2,72,73,68,28,11,93,54,FALSE
2490116909,71,15,6,20,59,32,72,14,44,8,TRUE
2490116906,96,3,72,25,67,70,50,15,81,59,TRUE
2490116857,28,48,60,102,93,99,1,44,72,62,FALSE
2490116795,105,90,72,22,19,47,3,97,100,5,FALSE
2490116775,40,44,20,30,34,57,21,72,49,112,TRUE
2490116357,34,29,72,5,46,88,83,104,14,32,FALSE
2490116238,74,57,88,44,72,46,98,22,81,26,TRUE
2490116089,32,85,70,93,5,98,74,2,72,88,TRUE
2490115860,6,14,42,5,74,44,104,72,110,54,TRUE
2490115745,29,72,8,13,6,14,25,1,56,18,TRUE
2490115742,17,56,30,36,44,104,51,6,98,72,TRUE
2490115650,17,35,97,14,18,44,71,6,72,1,TRUE
2490115647,44,34,14,18,1,97,98,56,74,72,TRUE
2490115536,59,67,63,111,5,38,94,72,21,36,TRUE
2490115535,44,17,6,12,104,35,8,57,21,72,FALSE
2490115289,1,21,44,14,2,32,9,72,81,11,TRUE
2490115094,11,15,98,53,12,43,57,48,32,72,TRUE
2490115087,104,72,59,21,85,9,53,18,94,5,FALSE
2490114876,109,90,72,55,106,44,9,22,101,14,FALSE
2490114820,43,99,50,74,49,6,27,98,72,35,FALSE
2490114761,22,16,72,17,47,49,36,111,32,31,TRUE
2490114758,11,30,23,36,72,75,33,27,89,4,FALSE
2490114523,72,54,18,21,37,31,46,70,28,71,FALSE
2490114424,84,94,74,64,65,87,39,72,90,50,TRUE
2490114347,59,29,70,14,95,72,88,54,12,102,TRUE
2490114042,98,71,15,44,55,72,74,29,33,18,FALSE
2490114036,86,72,49,11,16,28,7,34,4,8,FALSE
2490113953,70,2,101,41,32,62,72,74,7,85,FALSE
2490113702,99,28,50,35,93,5,46,72,85,7,TRUE
2490113653,6,43,65,19,59,72,104,44,12,105,TRUE
2490113560,19,51,5,44,99,46,36,72,14,41,FALSE
2490113525,17,7,36,72,109,14,21,67,77,6,TRUE
2490113477,42,70,16,72,59,21,6,64,22,44,FALSE
2490113459,64,72,59,4,60,104,38,36,35,89,FALSE
2490113409,51,2,29,41,112,94,1,85,72,65,TRUE
2490113167,101,18,72,99,97,41,30,26,54,31,TRUE
2490112761,19,77,54,21,39,66,5,72,56,113,TRUE
2490112687,9,18,112,32,110,98,72,59,14,75,FALSE
2490112494,46,71,22,30,28,52,72,1,110,62,FALSE
2490112167,15,85,8,74,4,23,44,72,28,17,FALSE
2490112163,1,31,12,100,93,23,16,72,85,91,TRUE
2490111831,5,79,72,104,12,42,95,77,50,4,TRUE
2490111754,71,35,26,11,49,52,72,39,29,94,TRUE
2490111681,2,8,57,72,73,10,36,54,32,40,TRUE
2490111408,36,22,107,69,28,29,2,72,74,47,FALSE
2490110976,34,56,99,5,72,73,102,7,32,2,TRUE
2490110722,25,93,12,74,37,20,49,44,34,72,TRUE
2490110205,53,47,39,51,4,72,6,67,23,9,FALSE
2490110117,18,48,93,31,74,112,13,41,83,72,FALSE
2490110047,81,76,69,97,72,71,11,35,22,19,FALSE
2490109463,67,32,11,48,107,104,72,95,55,86,FALSE
2490109289,42,25,82,72,49,64,70,75,35,86,TRUE
2490109211,66,7,8,12,11,107,38,72,43,36,FALSE
2490109083,16,21,59,72,29,1,8,39,5,47,FALSE
2490109080,28,7,13,50,60,12,101,56,21,72,TRUE
2490108898,90,81,48,86,72,40,38,63,29,8,TRUE
2490108872,74,50,63,93,72,8,105,9,18,75,TRUE
2490108841,6,37,12,35,14,102,72,70,53,93,FALSE
2490108610,59,2,13,32,95,72,35,101,42,44,TRUE
2490108424,35,39,88,1,110,72,97,5,18,74,TRUE
2490108350,72,109,85,54,102,53,76,96,12,14,TRUE
2490108280,72,9,86,49,41,109,96,63,48,76,FALSE
2490108191,8,18,16,32,72,77,30,57,86,20,TRUE
2490108155,84,100,36,51,88,23,8,70,58,72,TRUE
2490107507,74,110,72,104,28,27,6,71,44,86,TRUE
2490107337,72,32,68,42,21,51,7,35,112,74,TRUE
2490107298,29,54,84,89,25,7,83,72,18,17,FALSE
2490107268,72,54,103,44,21,30,17,32,96,26,TRUE
2490107246,36,21,50,9,72,4,59,52,19,35,FALSE
2490107108,32,93,2,81,25,44,72,75,21,88,FALSE
2490106615,106,14,72,71,16,104,5,15,28,23,FALSE
2490106279,72,54,46,62,81,14,8,32,97,74,FALSE
2490106051,7,11,29,27,74,21,9,12,72,2,TRUE
2490105955,22,54,23,7,2,104,44,94,68,72,TRUE
2490105828,71,44,82,17,32,100,104,72,73,6,TRUE
2490238241,112,75,59,64,23,47,101,5,106,91,TRUE
2490211005,68,82,74,38,92,90,59,109,101,6,FALSE
2490190507,61,93,104,8,14,59,12,68,21,6,TRUE
2490189502,53,21,76,64,96,30,40,101,59,5,TRUE
2490183253,10,57,59,21,49,42,19,87,106,96,TRUE
2490174856,65,109,19,23,71,112,6,59,70,46,FALSE
2490174512,12,26,63,98,59,5,83,93,34,35,TRUE
2490171290,6,57,59,39,93,53,8,32,54,25,TRUE
2490171012,98,32,35,101,6,100,17,59,74,1,TRUE
2490170366,86,59,45,21,14,101,34,1,44,20,TRUE
2490170166,48,2,10,11,33,98,21,100,104,59,TRUE
2490169338,93,100,59,31,16,36,102,8,50,57,FALSE
2490168816,70,6,27,80,21,44,47,59,54,18,FALSE
2490168467,1,82,21,43,106,59,47,109,30,105,FALSE
2490168466,74,48,59,86,17,21,22,98,1,102,TRUE
2490168252,9,11,59,44,2,8,5,14,70,4,TRUE
2490167836,14,85,1,104,35,101,61,40,109,59,TRUE
2490167552,25,18,36,59,20,41,1,22,102,30,TRUE
2490167189,21,88,56,39,59,32,14,19,23,102,FALSE
2490167034,2,14,8,5,59,15,112,81,31,54,TRUE
2490158985,56,59,36,74,68,73,45,110,71,76,FALSE
